id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,county_id,msa_id,tract_id,state_id,bg_pop,bg_smoke_risk,bg_pop_risk,bg_fire_risk,bg_overall_risk
536667,300,498,1.81E+11,Monroe,Indiana,Spring St,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
536666,301,1599,1.81E+11,Monroe,Indiana,W 15th St,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
536665,300,1598,1.81E+11,Monroe,Indiana,W 15th St,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
536664,1001,1299,1.81E+11,Monroe,Indiana,W 10th St,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
536663,1000,1298,1.81E+11,Monroe,Indiana,W 10th St,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
536662,101,237,1.81E+11,Monroe,Indiana,S Johnson Ave,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
536661,901,1099,1.81E+11,Monroe,Indiana,N Rogers St,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
536660,900,1098,1.81E+11,Monroe,Indiana,N Rogers St,18105,14020,18105000601,18,174,0.7107502,0.2030075,0.4455391,0.8374224
540890,101,1599,1.81E+11,Monroe,Indiana,S Friendship Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540889,101,199,1.81E+11,Monroe,Indiana,S Woodview Ct,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540888,100,198,1.81E+11,Monroe,Indiana,S Woodview Ct,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540887,9501,9599,1.81E+11,Monroe,Indiana,Conard Ct,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540886,9500,9598,1.81E+11,Monroe,Indiana,Conard Ct,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540885,7400,7698,1.81E+11,Monroe,Indiana,E Kerr Creek Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540884,9301,9499,1.81E+11,Monroe,Indiana,E Conard Dr,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540883,9300,9498,1.81E+11,Monroe,Indiana,E Conard Dr,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540882,8401,9599,1.81E+11,Monroe,Indiana,E Baby Creek Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540881,8300,9598,1.81E+11,Monroe,Indiana,E Baby Creek Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540880,1,1599,1.81E+11,Monroe,Indiana,N Sewell Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540879,2,1598,1.81E+11,Monroe,Indiana,N Sewell Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540878,8701,9899,1.81E+11,Monroe,Indiana,E Brock Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540877,8700,9898,1.81E+11,Monroe,Indiana,E Brock Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540876,2,2998,1.81E+11,Monroe,Indiana,N Gettys Creek Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540875,7401,9099,1.81E+11,Monroe,Indiana,E State Rd 46,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540874,8326,9998,1.81E+11,Monroe,Indiana,E State Rd 46,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540873,101,199,1.81E+11,Monroe,Indiana,Woodview Ct A,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540872,100,198,1.81E+11,Monroe,Indiana,Woodview Ct A,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540871,7700,9998,1.81E+11,Monroe,Indiana,E State Rd 45,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540870,2700,5598,1.81E+11,Monroe,Indiana,N Mount Gilead Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540869,101,199,1.81E+11,Monroe,Indiana,S Jaclyn Dr,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540868,100,198,1.81E+11,Monroe,Indiana,S Jaclyn Dr,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540867,8801,9499,1.81E+11,Monroe,Indiana,E Spriggs Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540866,8800,9498,1.81E+11,Monroe,Indiana,E Spriggs Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540865,7700,9998,1.81E+11,Monroe,Indiana,State Rd 45,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540864,8319,10099,1.81E+11,Monroe,Indiana,E Kent Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540863,4501,4899,1.81E+11,Monroe,Indiana,N McCoy Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540862,4500,4898,1.81E+11,Monroe,Indiana,N McCoy Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540861,7400,7698,1.81E+11,Monroe,Indiana,E Kerr Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540860,101,199,1.81E+11,Monroe,Indiana,Woodview Court B,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540859,100,198,1.81E+11,Monroe,Indiana,Woodview Court B,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540858,8201,8299,1.81E+11,Monroe,Indiana,Old State Rd 46,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540857,7801,8399,1.81E+11,Monroe,Indiana,E Fleener Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540856,7800,8398,1.81E+11,Monroe,Indiana,E Fleener Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540855,9001,9099,1.81E+11,Monroe,Indiana,Hickman Branch Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540854,9000,9098,1.81E+11,Monroe,Indiana,Hickman Branch Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540853,1,3999,1.81E+11,Monroe,Indiana,N Birdie Galyan Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540852,2,3998,1.81E+11,Monroe,Indiana,N Birdie Galyan Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540851,9201,9499,1.81E+11,Monroe,Indiana,E Woodview Dr,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540850,9200,9498,1.81E+11,Monroe,Indiana,E Woodview Dr,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540849,8201,8599,1.81E+11,Monroe,Indiana,E Hash Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540848,8100,8598,1.81E+11,Monroe,Indiana,E Hash Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540847,1201,5599,1.81E+11,Monroe,Indiana,N Brummetts Creek Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540846,100,5598,1.81E+11,Monroe,Indiana,N Brummetts Creek Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540845,4801,4899,1.81E+11,Monroe,Indiana,Bruce Ln,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540844,4800,4898,1.81E+11,Monroe,Indiana,Bruce Ln,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540843,1,3999,1.81E+11,Monroe,Indiana,N Upper Birdie Galyan Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540842,2,3998,1.81E+11,Monroe,Indiana,N Upper Birdie Galyan Rd,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540841,8257,9099,1.81E+11,Monroe,Indiana,State Rd 46,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
540840,8326,9998,1.81E+11,Monroe,Indiana,State Rd 46,18105,14020,18105001402,18,50,0.8794507,0.0832466,0.1361905,0.7771376
541647,700,1318,1.81E+11,Monroe,Indiana,N Dunn St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541646,501,1099,1.81E+11,Monroe,Indiana,E Cottage Grove Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541645,600,1098,1.81E+11,Monroe,Indiana,E Cottage Grove Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541622,501,1099,1.81E+11,Monroe,Indiana,E 14th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541621,500,1098,1.81E+11,Monroe,Indiana,E 14th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541620,601,1399,1.81E+11,Monroe,Indiana,N Forrest Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541619,600,1398,1.81E+11,Monroe,Indiana,N Forrest Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541618,601,1399,1.81E+11,Monroe,Indiana,N Walnut Grove St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541617,601,899,1.81E+11,Monroe,Indiana,E 10th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541616,500,898,1.81E+11,Monroe,Indiana,E 10th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541615,301,1399,1.81E+11,Monroe,Indiana,N Fess Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541614,300,1398,1.81E+11,Monroe,Indiana,N Fess Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541644,501,899,1.81E+11,Monroe,Indiana,E 8th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541643,600,898,1.81E+11,Monroe,Indiana,E 8th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541642,501,999,1.81E+11,Monroe,Indiana,E 12th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541641,500,998,1.81E+11,Monroe,Indiana,E 12th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541640,501,899,1.81E+11,Monroe,Indiana,E 9th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541639,600,898,1.81E+11,Monroe,Indiana,E 9th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541638,701,1399,1.81E+11,Monroe,Indiana,N Indiana Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541637,300,1398,1.81E+11,Monroe,Indiana,N Indiana Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541636,601,899,1.81E+11,Monroe,Indiana,E 7th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541635,301,1099,1.81E+11,Monroe,Indiana,N Park Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541634,300,1098,1.81E+11,Monroe,Indiana,N Park Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541633,500,998,1.81E+11,Monroe,Indiana,E 17th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541632,501,999,1.81E+11,Monroe,Indiana,E 15th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541631,500,998,1.81E+11,Monroe,Indiana,E 15th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541630,501,1099,1.81E+11,Monroe,Indiana,E 13th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541629,600,1098,1.81E+11,Monroe,Indiana,E 13th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541628,501,1099,1.81E+11,Monroe,Indiana,E 11th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541627,500,1098,1.81E+11,Monroe,Indiana,E 11th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541626,401,499,1.81E+11,Monroe,Indiana,E 16th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541625,400,498,1.81E+11,Monroe,Indiana,E 16th St,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541624,401,1399,1.81E+11,Monroe,Indiana,N Woodlawn Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
541623,800,1398,1.81E+11,Monroe,Indiana,N Woodlawn Ave,18105,14020,18105001600,18,127,0.6156993,0,0.2969629,0.6300064
536900,1601,1699,1.81E+11,Monroe,Indiana,Woodland Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536899,1600,1698,1.81E+11,Monroe,Indiana,Woodland Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536898,4201,4399,1.81E+11,Monroe,Indiana,N Forbes Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536897,4200,4398,1.81E+11,Monroe,Indiana,N Forbes Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536896,3001,3099,1.81E+11,Monroe,Indiana,Carol Ave,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536895,3000,3098,1.81E+11,Monroe,Indiana,Carol Ave,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536894,4501,4799,1.81E+11,Monroe,Indiana,N Robbs Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536893,4500,4798,1.81E+11,Monroe,Indiana,N Robbs Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536892,1101,1499,1.81E+11,Monroe,Indiana,E Prairie Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536891,1100,1498,1.81E+11,Monroe,Indiana,E Prairie Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536890,3301,6199,1.81E+11,Monroe,Indiana,E Boltinghouse Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536889,2300,6198,1.81E+11,Monroe,Indiana,E Boltinghouse Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536888,4501,5019,1.81E+11,Monroe,Indiana,E Lentz Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536887,4700,5230,1.81E+11,Monroe,Indiana,E Lentz Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536886,1301,4871,1.81E+11,Monroe,Indiana,E Bethel Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536885,1201,1599,1.81E+11,Monroe,Indiana,E Richland Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536884,1200,1598,1.81E+11,Monroe,Indiana,E Richland Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536883,4501,4599,1.81E+11,Monroe,Indiana,N Christina Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536882,4500,4598,1.81E+11,Monroe,Indiana,N Christina Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536881,3513,3699,1.81E+11,Monroe,Indiana,Greylock Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536880,1101,1699,1.81E+11,Monroe,Indiana,E Fairwood Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536879,1100,1698,1.81E+11,Monroe,Indiana,E Fairwood Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536878,4501,4599,1.81E+11,Monroe,Indiana,Stidd Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536877,4400,4598,1.81E+11,Monroe,Indiana,Stidd Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536876,5101,5499,1.81E+11,Monroe,Indiana,N Little Horse Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536875,5100,5498,1.81E+11,Monroe,Indiana,N Little Horse Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536874,4500,7218,1.81E+11,Monroe,Indiana,N Old State Road 37,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536873,4001,4099,1.81E+11,Monroe,Indiana,N Rural Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536872,4000,4098,1.81E+11,Monroe,Indiana,N Rural Dr,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536871,2601,4499,1.81E+11,Monroe,Indiana,E Old Myers Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536870,2600,4498,1.81E+11,Monroe,Indiana,E Old Myers Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536869,5901,6499,1.81E+11,Monroe,Indiana,N Hudoff Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536868,2501,4803,1.81E+11,Monroe,Indiana,Earl Young Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536867,4500,4800,1.81E+11,Monroe,Indiana,Earl Young Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536866,5001,5499,1.81E+11,Monroe,Indiana,Lentz,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536865,4501,4699,1.81E+11,Monroe,Indiana,Happy Hollow Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536864,4500,4698,1.81E+11,Monroe,Indiana,Happy Hollow Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536863,4501,4799,1.81E+11,Monroe,Indiana,N Robs Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536862,4500,4798,1.81E+11,Monroe,Indiana,N Robs Ln,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536861,3101,4983,1.81E+11,Monroe,Indiana,E Robinson Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536860,3100,4990,1.81E+11,Monroe,Indiana,E Robinson Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536859,4301,4499,1.81E+11,Monroe,Indiana,N Myers Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536858,4300,4498,1.81E+11,Monroe,Indiana,N Myers Rd,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536857,4301,4399,1.81E+11,Monroe,Indiana,E Nellie St,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536856,4300,4398,1.81E+11,Monroe,Indiana,E Nellie St,18105,14020,18105000700,18,76,0.815626,0.1844444,0,0.6827378
536659,101,499,1.81E+11,Monroe,Indiana,N Jackson St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536658,100,498,1.81E+11,Monroe,Indiana,N Jackson St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536657,101,299,1.81E+11,Monroe,Indiana,S Fairview St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536656,100,298,1.81E+11,Monroe,Indiana,S Fairview St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536655,501,1599,1.81E+11,Monroe,Indiana,W 5th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536654,500,1598,1.81E+11,Monroe,Indiana,W 5th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536653,501,699,1.81E+11,Monroe,Indiana,W 11th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536652,500,694,1.81E+11,Monroe,Indiana,W 11th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536651,1500-00,1500-98,1.81E+11,Monroe,Indiana,N Hopewell St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536650,120-99,120-01,1.81E+11,Monroe,Indiana,N Hopewell St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536649,121-99,121-3,1.81E+11,Monroe,Indiana,N Hopewell St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536648,101,199,1.81E+11,Monroe,Indiana,N Hopewell St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536647,1500,1598,1.81E+11,Monroe,Indiana,N Hopewell St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536646,101,329,1.81E+11,Monroe,Indiana,N Adams St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536645,100,400,1.81E+11,Monroe,Indiana,N Adams St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536644,501,1399,1.81E+11,Monroe,Indiana,N Hopeful Stree,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536643,500,1398,1.81E+11,Monroe,Indiana,N Hopeful Stree,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536642,501,1299,1.81E+11,Monroe,Indiana,W 8th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536641,500,1298,1.81E+11,Monroe,Indiana,W 8th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536640,200,298,1.81E+11,Monroe,Indiana,S Rogers St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536639,501,999,1.81E+11,Monroe,Indiana,W 4th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536638,500,998,1.81E+11,Monroe,Indiana,W 4th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536637,501,1499,1.81E+11,Monroe,Indiana,W 6th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536636,500,1498,1.81E+11,Monroe,Indiana,W 6th St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536635,1500-01,1500-99,1.81E+11,Monroe,Indiana,W Kirkwood Ave,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536634,1500-00,1500-98,1.81E+11,Monroe,Indiana,W Kirkwood Ave,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536633,1500,1598,1.81E+11,Monroe,Indiana,W Kirkwood Ave,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536632,101,399,1.81E+11,Monroe,Indiana,N Waldron St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536631,100,398,1.81E+11,Monroe,Indiana,N Waldron St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536630,101,699,1.81E+11,Monroe,Indiana,N Fairview St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536629,100,698,1.81E+11,Monroe,Indiana,N Fairview St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536628,101,299,1.81E+11,Monroe,Indiana,S Waldron St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536627,100,298,1.81E+11,Monroe,Indiana,S Waldron St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536626,101,499,1.81E+11,Monroe,Indiana,N Maple St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536625,100,498,1.81E+11,Monroe,Indiana,N Maple St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
536624,101,1099,1.81E+11,Monroe,Indiana,N Elm St,18105,14020,18105000601,18,84,0.423342,0.0449438,0.5206916,0.6067312
